protein_id	node_id	component_id	sequence_length	length_stratum	level	truth_labels	predicted_label	state	library_match	saved_union_match	top50_match	siteguard_concordant	winner_source_row	winner_reference	winner_activity	winner_score	best_matching_score	top_score_tied_activity_rows	top_score_tied_labels	top_score_has_matching_label	first_matching_rrf_rank	top50_activity_rows	top50_reference_proteins	clean_concordant
Q7U8K4	153836	185	1097	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3450912	P68694	P68694::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	53	50	1
Q7UMZ0	128740	716	398	LE_1022	EC_L3	"[""3.6.5""]"	3.6.5	CONCORDANT_TOP1	1	1	1	1	3453645	C4L433	C4L433::RAW::RHEA:19669::1	0.33533946	0.33533946	2	1	1	1.0	65	50	1
Q7UMZ0	128740	716	398	LE_1022	EC_L4	"[""3.6.5.3""]"	3.6.5.n1	CALIBRATED_TIE_LOSS	1	1	1	0	3453645	C4L433	C4L433::RAW::RHEA:19669::1	0.24014673	0.24014673	2	2	1	1.0	65	50	1
Q7URW6	91293	185	1240	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3455213	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	2	1	1	1.0	61	50	1
Q7URW6	91293	185	1240	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3455192	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	61	50	1
Q7V006	44596	185	1097	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3457229	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	3	1	1	1.0	57	50	1
Q7V006	44596	185	1097	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3457229	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	5	1	1	1.0	57	50	1
Q7V5P1	153199	185	1097	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3462406	P41558	P41558::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	56	50	1
Q7V5P1	153199	185	1097	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3462276	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.99971783	0.99971783	1	1	1	1.0	56	50	1
Q7VA29	35145	185	1096	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3465895	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	3	1	1	1.0	66	50	1
Q7VA29	35145	185	1096	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3466007	P68694	P68694::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	66	50	1
Q7VKL7	124603	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3474784	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	63	50	1
Q7VKL7	124603	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3474716	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	63	50	1
Q7VRP7	156699	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3479819	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	65	50	1
Q7VRP7	156699	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3479717	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	65	50	1
Q7W0R9	145961	185	1370	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3485179	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	60	50	1
Q7W0R9	145961	185	1370	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3485085	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	60	50	1
Q7W2G9	1055	185	1370	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3485940	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.9714286	0.9714286	1	1	1	1.0	63	50	1
Q7W2G9	1055	185	1370	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3485844	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	63	50	1
Q7WRD9	141550	185	1370	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3495088	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.9714286	0.9714286	1	1	1	1.0	60	50	1
Q7WRD9	141550	185	1370	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3494994	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	60	50	1
Q7X7E9	83607	14735	1322	GT_1022	EC_L3	"[""6.5.1""]"	6.5.1	CONCORDANT_TOP1	1	1	1	1	3496227	A9A3K1	A9A3K1::RAW::6.5.1.1::1	0.44953153	0.44953153	2	1	1	1.0	63	50	1
Q7X7E9	83607	14735	1322	GT_1022	EC_L4	"[""6.5.1.1""]"	6.5.1.1	CONCORDANT_TOP1	1	1	1	1	3496227	A9A3K1	A9A3K1::RAW::6.5.1.1::1	0.2641844	0.2641844	1	1	1	1.0	63	50	1
Q7YJX8	82637	185	1060	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3497864	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.6619718	0.6619718	2	1	1	1.0	65	50	1
Q7YJX8	82637	185	1060	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3497897	O27124	O27124::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	1	1	1	1.0	65	50	1
Q80YA3	145186	145186	547	LE_1022	EC_L3	"[""3.1.1""]"	3.1.1	CONCORDANT_TOP1	1	1	1	1	3500329	Q8NEL9	Q8NEL9::RAW::RHEA:18689::12	0.96648043	0.96648043	2	1	1	1.0	63	50	1
Q80YA3	145186	145186	547	LE_1022	EC_L4	"[""3.1.1.111"", ""3.1.1.118"", ""3.1.1.32""]"	3.1.1.32	CONCORDANT_TOP1	1	1	1	1	3500329	Q8NEL9	Q8NEL9::RAW::RHEA:18689::12	1.0	1.0	4	3	1	1.0	63	50	1
Q81J48	10658	185	1177	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3506670	O27123	O27123::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	2	1	1	1.0	69	50	1
Q81J48	10658	185	1177	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3506615	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	4	1	1	1.0	69	50	1
Q81VT8	141935	185	1177	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3513144	O27123	O27123::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	2	1	1	1.0	68	50	1
Q81VT8	141935	185	1177	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3513087	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	68	50	1
Q822J1	121949	185	1252	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3517948	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.6619718	0.6619718	2	1	1	1.0	70	50	1
Q822J1	121949	185	1252	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3517938	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.9891864	0.9891864	1	1	1	1.0	70	50	1
Q82DQ5	15721	185	1161	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3522063	P41558	P41558::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	58	50	1
Q82DQ5	15721	185	1161	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3522017	O27124	O27124::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	58	50	1
Q82T75	85079	185	1357	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3526413	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	59	50	1
Q82T75	85079	185	1357	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3526319	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	59	50	1
Q82Z40	33917	185	1207	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3530541	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	57	50	1
Q82Z40	33917	185	1207	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3530479	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	57	50	1
Q85BW1	71705	185	1071	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3550214	O27123	O27123::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	2	1	1	1.0	63	50	1
Q85BW1	71705	185	1071	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3550149	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.9878106	0.9878106	1	1	1	1.0	63	50	1
Q85FM7	26239	185	1071	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3550885	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.6614786	0.6614786	2	1	1	1.0	69	50	1
Q85FM7	26239	185	1071	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3550974	P68694	P68694::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	69	50	1
Q85FR7	100274	185	1036	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3551299	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.94204825	0.94204825	1	1	1	1.0	67	50	1
Q85FR7	100274	185	1036	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3551148	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	67	50	1
Q85X54	87673	185	1075	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3552407	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.6619718	0.6619718	2	1	1	1.0	52	50	1
Q85X54	87673	185	1075	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3552387	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	52	50	1
Q86GV3	84439	846	1276	GT_1022	EC_L3	"[""4.6.1""]"	2.7.11	CALIBRATED_TIE_LOSS	1	1	1	0	3553222	F4JTP5	F4JTP5::RAW::RHEA-COMP:11060::2	0.44953153	0.44953153	9	2	1	1.0	75	50	0
Q86GV3	84439	846	1276	GT_1022	EC_L4	"[""4.6.1.2""]"	4.6.1.2	CONCORDANT_TOP1	1	1	1	1	3553334	Q4ZHS0	Q4ZHS0::RAW::RHEA:13665::1	0.24293785	0.24293785	1	1	1	1.0	75	50	0
Q87A32	117393	185	1388	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3555301	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	59	50	1
Q87A32	117393	185	1388	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3555236	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	59	50	1
Q87KQ4	111920	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3560484	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	72	50	1
Q87KQ4	111920	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3560415	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	72	50	1
Q889X8	149754	185	1357	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3570281	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	63	50	1
Q889X8	149754	185	1357	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3570197	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	63	50	1
Q88QP2	150950	185	1357	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3576248	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	64	50	1
Q88QP2	150950	185	1357	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3576161	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	64	50	1
Q88XZ3	108549	185	1201	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3579366	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	63	50	1
Q88XZ3	108549	185	1201	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3579269	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	63	50	1
Q890N4	146489	185	1236	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3581741	P41558	P41558::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	1	1	1	1.0	57	50	1
Q890N4	146489	185	1236	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3581677	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	57	50	1
Q89B20	23035	185	1343	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3586503	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	62	50	1
Q89B20	23035	185	1343	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3586433	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	62	50	1
Q89J74	130244	185	1372	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3588290	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	64	50	1
Q89J74	130244	185	1372	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3588242	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	64	50	1
Q8A469	107946	185	1270	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3596187	P09844	P09844::RAW::RHEA-COMP:14527::1	0.6619718	0.6619718	2	1	1	1.0	73	50	1
Q8A469	107946	185	1270	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3596086	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	73	50	1
Q8BW72	71252	2375	1064	GT_1022	EC_L3	"[""1.14.11""]"	1.14.11	CONCORDANT_TOP1	1	1	1	1	3601393	Q3U2K5	Q3U2K5::RAW::RHEA-COMP:15538::1	1.0	1.0	2	2	1	1.0	71	50	1
Q8BW72	71252	2375	1064	GT_1022	EC_L4	"[""1.14.11.66"", ""1.14.11.69""]"	1.14.11.66	CONCORDANT_TOP1	1	1	1	1	3601393	Q3U2K5	Q3U2K5::RAW::RHEA-COMP:15538::1	0.98333335	0.98333335	1	1	1	1.0	71	50	1
Q8CQ81	97211	716	394	LE_1022	EC_L3	"[""3.6.5""]"	3.6.5	CONCORDANT_TOP1	1	1	1	1	3606864	Q49Y26	Q49Y26::RAW::RHEA:19669::1	0.33533946	0.33533946	1	1	1	1.0	63	50	1
Q8CQ81	97211	716	394	LE_1022	EC_L4	"[""3.6.5.3""]"	3.6.5.n1	CALIBRATED_TIE_LOSS	1	1	1	0	3606864	Q49Y26	Q49Y26::RAW::RHEA:19669::1	0.24014673	0.24014673	2	2	1	1.0	63	50	1
Q8CQ84	71018	185	1183	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3607027	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	56	50	1
Q8CQ84	71018	185	1183	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3606885	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	56	50	1
Q8D233	79989	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3615661	P09844	P09844::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	2	1	1	1.0	71	50	1
Q8D233	79989	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3615630	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	71	50	1
Q8DD20	56545	185	1342	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3621462	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	72	50	1
Q8DD20	56545	185	1342	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3621398	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	72	50	1
Q8DL55	90691	185	1108	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3625500	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	3	1	1	1.0	73	50	1
Q8DL55	90691	185	1108	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3625470	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	73	50	1
Q8DNF0	81009	185	1203	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3627740	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	64	50	1
Q8DNF0	81009	185	1203	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3627683	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	64	50	1
Q8DS46	63809	185	1187	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3630003	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	70	50	1
Q8DS46	63809	185	1187	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3629919	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	70	50	1
Q8E239	151512	185	1191	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3635245	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	66	50	1
Q8E239	151512	185	1191	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3635132	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	66	50	1
Q8E7J8	151512	185	1191	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3638822	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	66	50	1
Q8E7J8	151512	185	1191	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3638709	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	66	50	1
Q8EK74	44385	185	1345	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3644256	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	65	50	1
Q8EK74	44385	185	1345	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3644152	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	65	50	1
Q8ETY8	147924	185	1179	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3647898	O27123	O27123::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	2	1	1	1.0	63	50	1
Q8ETY8	147924	185	1179	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3647849	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	63	50	1
Q8EWX1	140979	185	1375	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3650690	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.9775281	0.9775281	1	1	1	1.0	67	50	1
Q8EWX1	140979	185	1375	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3650540	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	2	1	1	1.0	67	50	1
Q8F0S2	124808	185	1226	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3651596	P41558	P41558::RAW::RHEA-COMP:14527::1	0.75454545	0.75454545	1	1	1	1.0	68	50	1
Q8F0S2	124808	185	1226	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3651587	P0DST4	P0DST4::RAW::RHEA-COMP:14527::1	1.0	1.0	1	1	1	1.0	68	50	1
Q8FS97	122897	185	1171	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3661532	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	64	50	1
Q8FS97	122897	185	1171	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3661439	O27124	O27124::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	64	50	1
Q8G069	100302	185	1377	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3665258	P41558	P41558::RAW::RHEA-COMP:14527::1	0.96648043	0.96648043	1	1	1	1.0	79	50	1
Q8G069	100302	185	1377	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3665221	B0R8D6	B0R8D6::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	4	1	1	1.0	79	50	1
Q8G514	51962	185	1187	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3667966	Q58444	Q58444::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	56	50	1
Q8G514	51962	185	1187	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3667876	P0DST4	P0DST4::RAW::RHEA-COMP:14527::1	0.98783135	0.98783135	1	1	1	1.0	56	50	1
Q8GCR3	65528	185	1208	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3671343	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	56	50	1
Q8GCR3	65528	185	1208	GT_1022	EC_L4	"[""2.7.7.6""]"	2.7.7.6	CONCORDANT_TOP1	1	1	1	1	3671271	A0A7H0DNC3	A0A7H0DNC3::RAW::RHEA-COMP:14527::1	0.98333335	0.98333335	3	1	1	1.0	56	50	1
Q8GCR4	171012	185	1208	GT_1022	EC_L3	"[""2.7.7""]"	2.7.7	CONCORDANT_TOP1	1	1	1	1	3671517	P41558	P41558::RAW::RHEA-COMP:14527::1	0.91812867	0.91812867	1	1	1	1.0	55	50	1
